recv_ts_utc,exch_ts_ms,symbol,side,size,price,raw_json
2026-09-10T00:00:00.497223Z,1788998400109,IOSTUSDT,Sell,104695,0.0019273,"{""T"":1788998400109,""s"":""IOSTUSDT"",""S"":""Sell"",""v"":""104695"",""p"":""0.0019273""}"
2026-09-10T00:00:00.497223Z,1788998400269,IOSTUSDT,Sell,4274,0.0019182,"{""T"":1788998400269,""s"":""IOSTUSDT"",""S"":""Sell"",""v"":""4274"",""p"":""0.0019182""}"
2026-09-10T00:00:01.496826Z,1788998401201,IOSTUSDT,Buy,15678,0.0018284,"{""T"":1788998401201,""s"":""IOSTUSDT"",""S"":""Buy"",""v"":""15678"",""p"":""0.0018284""}"
2026-09-10T00:00:05.001380Z,1788998404465,IOSTUSDT,Buy,4483,0.0018096,"{""T"":1788998404465,""s"":""IOSTUSDT"",""S"":""Buy"",""v"":""4483"",""p"":""0.0018096""}"
2026-09-10T00:00:15.813395Z,1788998415429,KATUSDT,Sell,12330,0.006553,"{""T"":1788998415429,""s"":""KATUSDT"",""S"":""Sell"",""v"":""12330"",""p"":""0.006553""}"
2026-09-10T00:00:15.813395Z,1788998415705,KATUSDT,Sell,1600,0.006529,"{""T"":1788998415705,""s"":""KATUSDT"",""S"":""Sell"",""v"":""1600"",""p"":""0.006529""}"
2026-09-10T00:00:15.813395Z,1788998415717,KATUSDT,Sell,13690,0.006551,"{""T"":1788998415717,""s"":""KATUSDT"",""S"":""Sell"",""v"":""13690"",""p"":""0.006551""}"
2026-09-10T00:00:25.813584Z,1788998425509,KATUSDT,Sell,8480,0.006578,"{""T"":1788998425509,""s"":""KATUSDT"",""S"":""Sell"",""v"":""8480"",""p"":""0.006578""}"
2026-09-10T00:00:27.813282Z,1788998427311,KATUSDT,Sell,12170,0.006617,"{""T"":1788998427311,""s"":""KATUSDT"",""S"":""Sell"",""v"":""12170"",""p"":""0.006617""}"
2026-09-10T00:00:28.313415Z,1788998428043,KATUSDT,Sell,26780,0.006623,"{""T"":1788998428043,""s"":""KATUSDT"",""S"":""Sell"",""v"":""26780"",""p"":""0.006623""}"
2026-09-10T00:00:53.313761Z,1788998452942,KATUSDT,Buy,89400,0.006239,"{""T"":1788998452942,""s"":""KATUSDT"",""S"":""Buy"",""v"":""89400"",""p"":""0.006239""}"
2026-09-10T00:00:55.813334Z,1788998455608,KATUSDT,Buy,355710,0.006226,"{""T"":1788998455608,""s"":""KATUSDT"",""S"":""Buy"",""v"":""355710"",""p"":""0.006226""}"
2026-09-10T00:01:12.497571Z,1788998472278,INJUSDT,Buy,7.1,6.0130,"{""T"":1788998472278,""s"":""INJUSDT"",""S"":""Buy"",""v"":""7.1"",""p"":""6.0130""}"
2026-09-10T00:01:34.497806Z,1788998494304,IOSTUSDT,Buy,31806,0.0017855,"{""T"":1788998494304,""s"":""IOSTUSDT"",""S"":""Buy"",""v"":""31806"",""p"":""0.0017855""}"
2026-09-10T00:02:13.813478Z,1788998533553,KATUSDT,Sell,17030,0.006510,"{""T"":1788998533553,""s"":""KATUSDT"",""S"":""Sell"",""v"":""17030"",""p"":""0.006510""}"
2026-09-10T00:02:13.829313Z,1788998533553,PONSUSDT,Sell,60,0.6980,"{""T"":1788998533553,""s"":""PONSUSDT"",""S"":""Sell"",""v"":""60"",""p"":""0.6980""}"
2026-09-10T00:02:13.848620Z,1788998533553,BEATUSDT,Sell,1982,0.09615,"{""T"":1788998533553,""s"":""BEATUSDT"",""S"":""Sell"",""v"":""1982"",""p"":""0.09615""}"
2026-09-10T00:02:13.848950Z,1788998533553,MARSCOINUSDT,Sell,490,0.11126,"{""T"":1788998533553,""s"":""MARSCOINUSDT"",""S"":""Sell"",""v"":""490"",""p"":""0.11126""}"
2026-09-10T00:02:41.414695Z,1788998561026,ZECUSDT,Sell,0.52,1257.96,"{""T"":1788998561026,""s"":""ZECUSDT"",""S"":""Sell"",""v"":""0.52"",""p"":""1257.96""}"
2026-09-10T00:02:41.914555Z,1788998561344,ZECUSDT,Sell,0.24,1257.35,"{""T"":1788998561344,""s"":""ZECUSDT"",""S"":""Sell"",""v"":""0.24"",""p"":""1257.35""}"
2026-09-10T00:02:41.914555Z,1788998561344,ZECUSDT,Sell,0.07,1258.12,"{""T"":1788998561344,""s"":""ZECUSDT"",""S"":""Sell"",""v"":""0.07"",""p"":""1258.12""}"
2026-09-10T00:02:42.914211Z,1788998562373,ZECUSDT,Sell,0.05,1261.04,"{""T"":1788998562373,""s"":""ZECUSDT"",""S"":""Sell"",""v"":""0.05"",""p"":""1261.04""}"
2026-09-10T00:02:42.914211Z,1788998562607,ZECUSDT,Sell,0.78,1260.43,"{""T"":1788998562607,""s"":""ZECUSDT"",""S"":""Sell"",""v"":""0.78"",""p"":""1260.43""}"
2026-09-10T00:02:45.456940Z,1788998565259,ETHUSDT,Sell,0.10,2476.74,"{""T"":1788998565259,""s"":""ETHUSDT"",""S"":""Sell"",""v"":""0.10"",""p"":""2476.74""}"
2026-09-10T00:02:46.914581Z,1788998566358,ZECUSDT,Sell,0.10,1262.74,"{""T"":1788998566358,""s"":""ZECUSDT"",""S"":""Sell"",""v"":""0.10"",""p"":""1262.74""}"
2026-09-10T00:02:47.414635Z,1788998566874,ZECUSDT,Sell,2.95,1262.74,"{""T"":1788998566874,""s"":""ZECUSDT"",""S"":""Sell"",""v"":""2.95"",""p"":""1262.74""}"
2026-09-10T00:02:59.325995Z,1788998578881,VVVUSDT,Sell,17.85,23.5150,"{""T"":1788998578881,""s"":""VVVUSDT"",""S"":""Sell"",""v"":""17.85"",""p"":""23.5150""}"
2026-09-10T00:03:23.313632Z,1788998603105,KATUSDT,Sell,59770,0.006641,"{""T"":1788998603105,""s"":""KATUSDT"",""S"":""Sell"",""v"":""59770"",""p"":""0.006641""}"
2026-09-10T00:03:23.813995Z,1788998603526,KATUSDT,Sell,11740,0.006640,"{""T"":1788998603526,""s"":""KATUSDT"",""S"":""Sell"",""v"":""11740"",""p"":""0.006640""}"
2026-09-10T00:03:25.813406Z,1788998605606,KATUSDT,Sell,244410,0.006656,"{""T"":1788998605606,""s"":""KATUSDT"",""S"":""Sell"",""v"":""244410"",""p"":""0.006656""}"
2026-09-10T00:03:25.997294Z,1788998605606,FLOCKUSDT,Sell,3537,0.06688,"{""T"":1788998605606,""s"":""FLOCKUSDT"",""S"":""Sell"",""v"":""3537"",""p"":""0.06688""}"
2026-09-10T00:03:26.313760Z,1788998605839,KATUSDT,Sell,10180,0.006657,"{""T"":1788998605839,""s"":""KATUSDT"",""S"":""Sell"",""v"":""10180"",""p"":""0.006657""}"
2026-09-10T00:03:34.313461Z,1788998614039,KATUSDT,Sell,20020,0.006677,"{""T"":1788998614039,""s"":""KATUSDT"",""S"":""Sell"",""v"":""20020"",""p"":""0.006677""}"
2026-09-10T00:03:38.313497Z,1788998617924,KATUSDT,Sell,11310,0.006686,"{""T"":1788998617924,""s"":""KATUSDT"",""S"":""Sell"",""v"":""11310"",""p"":""0.006686""}"
2026-09-10T00:03:41.957485Z,1788998621729,WAVESUSDT,Sell,128.5,0.3228,"{""T"":1788998621729,""s"":""WAVESUSDT"",""S"":""Sell"",""v"":""128.5"",""p"":""0.3228""}"
2026-09-10T00:04:08.997318Z,1788998648589,IOSTUSDT,Buy,69122,0.0017636,"{""T"":1788998648589,""s"":""IOSTUSDT"",""S"":""Buy"",""v"":""69122"",""p"":""0.0017636""}"
2026-09-10T00:04:12.313390Z,1788998651728,KATUSDT,Buy,120630,0.006228,"{""T"":1788998651728,""s"":""KATUSDT"",""S"":""Buy"",""v"":""120630"",""p"":""0.006228""}"
2026-09-10T00:04:13.957591Z,1788998653391,WAVESUSDT,Sell,608.4,0.3263,"{""T"":1788998653391,""s"":""WAVESUSDT"",""S"":""Sell"",""v"":""608.4"",""p"":""0.3263""}"
